potencia_data,spindle_entrada_data,spindle_saida_data,timestamp
2.3024008874123054,49.15824347533408,398.9842768578048,2025-09-30 10:56:59.503845
2.1971453585831733,57.97160101162242,398.81595178373766,2025-09-30 10:56:59.503845
2.3731026628101572,58.21248012331792,400.34474289772425,2025-09-30 10:56:59.503845
2.196383339135749,39.37807750910728,399.90906292513955,2025-09-30 10:56:59.503845
2.325469138394635,53.082061053577,398.75359151751155,2025-09-30 10:56:59.503845
2.2989889067430473,55.06282763758349,400.40754427087614,2025-09-30 10:56:59.503845
2.0704197515622984,52.32984012159487,399.8489520026303,2025-09-30 10:56:59.503845
2.333280089205371,54.448140465098234,399.7404688245554,2025-09-30 10:56:59.503845
2.3508346587614426,59.413941590831044,399.93269289899047,2025-09-30 10:56:59.503845
2.4212790609983794,50.69277168710372,398.1175259657035,2025-09-30 10:56:59.503845
2.1167877617997726,62.31162886684852,400.6720425055223,2025-09-30 10:56:59.503845
2.159779673091947,55.53217572466948,400.1832251558067,2025-09-30 10:56:59.503845
2.2571208073629476,51.484418519174795,401.08260969996775,2025-09-30 10:56:59.503845
2.2021815172427313,61.13774901420034,399.77411276818884,2025-09-30 10:56:59.503845
2.3037444121620263,61.21916924578859,399.04471246761983,2025-09-30 10:56:59.503845
2.209422081418345,49.86132117829376,400.738652141935,2025-09-30 10:56:59.503845
2.3856296633122778,60.19323621908937,400.1554839857207,2025-09-30 10:56:59.503845
2.38859493368689,48.54090880406923,398.3942701967361,2025-09-30 10:56:59.503845
2.194122099818725,52.25032188597687,400.6650854053995,2025-09-30 10:56:59.503845
2.3553450368670554,53.3155003366355,400.2716563129348,2025-09-30 10:56:59.503845
2.258826184882696,50.664628271481014,400.43730843084035,2025-09-30 10:56:59.503845
2.2228042083485717,46.2036828325607,400.174535100421,2025-09-30 10:56:59.503845
2.3217390109375544,58.345402974315874,398.2732802456655,2025-09-30 10:56:59.503845
2.1061914217711433,62.284704048718794,400.3366226492936,2025-09-30 10:56:59.503845
2.2741914132034484,53.192377201613866,400.2557795050255,2025-09-30 10:56:59.503845
2.3087986310406037,53.98495530239601,400.00225139683107,2025-09-30 10:56:59.503845
2.183529009459693,54.61497196304776,399.27900051364134,2025-09-30 10:56:59.503845
2.246311643954323,48.01002115125107,399.1151553723638,2025-09-30 10:56:59.503845
2.3788604823774504,51.48214009976705,398.5430024830046,2025-09-30 10:56:59.503845
2.0856444716607987,53.47999154119673,399.2415445077725,2025-09-30 10:56:59.503845
2.226129171363875,59.14483755747294,400.0312427884893,2025-09-30 10:56:59.503845
2.1525437597931214,58.76722976937647,400.22606301886333,2025-09-30 10:56:59.503845
2.3207089798013008,57.3739118949028,400.29719975512086,2025-09-30 10:56:59.503845
2.15881736687015,52.43932936910168,399.9050379494231,2025-09-30 10:56:59.503845
2.3577860474242613,63.106388704635506,399.5511279130208,2025-09-30 10:56:59.503845
2.4389701942321307,49.89377630840867,399.3404111387918,2025-09-30 10:56:59.503845
2.2646687832175,55.31437021954474,400.07908011560704,2025-09-30 10:56:59.503845
2.2508121068237696,52.80318931460779,399.93435092618427,2025-09-30 10:56:59.503845
2.2001614776237157,52.15640842781614,399.272352106602,2025-09-30 10:56:59.503845
2.0963140681269383,59.23719225624111,400.3102155832019,2025-09-30 10:56:59.503845
2.3579369305410123,62.49030826576548,397.79253935496985,2025-09-30 10:56:59.503845
2.340572003471731,50.736518169046576,400.551894412446,2025-09-30 10:56:59.503845
2.3349924031985103,55.05156463752433,400.66771280647674,2025-09-30 10:56:59.503845
2.1711103965848184,46.285575736377595,400.0640719582595,2025-09-30 10:56:59.503845
2.1960278814632437,41.92510994971687,399.44794369511027,2025-09-30 10:56:59.503845
2.3387374912680374,61.35048558976592,401.215308566777,2025-09-30 10:56:59.503845
2.0706689312612228,58.29260074975446,400.25936694512194,2025-09-30 10:56:59.503845
2.3549056555418844,58.26777558708197,399.5415473914469,2025-09-30 10:56:59.503845
2.415243180166497,51.5342160203862,400.5395859897929,2025-09-30 10:56:59.503845
2.0335359433715796,51.32984269228899,400.364265018873,2025-09-30 10:56:59.503845
2.402227632751284,52.17032680818392,399.58599957818524,2025-09-30 10:56:59.503845
2.313048484260436,51.23037861892032,400.18449027209243,2025-09-30 10:56:59.503845
2.3685906245671897,50.884663528157155,399.4942172981502,2025-09-30 10:56:59.503845
2.283179703546193,53.93091257966463,399.426680355653,2025-09-30 10:56:59.503845
2.112157703602985,56.77941170589152,399.03719561115264,2025-09-30 10:56:59.503845
2.240622782528966,60.60325928374535,399.225316983735,2025-09-30 10:56:59.503845
2.3540105355317884,58.1045737062895,398.96070897655596,2025-09-30 10:56:59.503845
2.100204819329753,55.366504712932844,398.75085535981657,2025-09-30 10:56:59.503845
2.4336019537218947,46.33129359961501,401.0835928674058,2025-09-30 10:56:59.503845
2.1927690213913857,53.36600192366969,400.15366481032277,2025-09-30 10:56:59.503845
2.320307764953828,57.72648311447805,399.0316018953647,2025-09-30 10:56:59.503845
2.142714508105364,55.38455565978508,400.2822594953775,2025-09-30 10:56:59.503845
2.184653661981424,49.14678132661901,400.8567490772341,2025-09-30 10:56:59.503845
2.312638261983699,54.05313844596612,400.0035528316761,2025-09-30 10:56:59.503845
2.4113423640565874,61.87128205061052,399.22136745034317,2025-09-30 10:56:59.503845
2.222086824386009,56.01966065551729,399.18241531550524,2025-09-30 10:56:59.503845
2.2412637985743125,46.51475125217913,397.85613553345297,2025-09-30 10:56:59.503845
2.317826124845059,49.235598329999675,398.2279089834348,2025-09-30 10:56:59.503845
2.414619506062327,55.030167147516615,399.7824907116233,2025-09-30 10:56:59.503845
2.09024129867113,56.19849451479787,399.28964152276484,2025-09-30 10:56:59.503845
2.336167283386918,50.7432953578214,399.38929877372766,2025-09-30 10:56:59.503845
2.1697218399347524,56.007977493704175,400.67473362878013,2025-09-30 10:56:59.503845
2.3467533734311736,43.250436536158375,399.5899352608254,2025-09-30 10:56:59.503845
2.3375882893620488,50.65045270341423,399.4784864648705,2025-09-30 10:56:59.503845
2.1181972394114617,46.01223250506963,399.8772727823902,2025-09-30 10:56:59.503845
2.2818431597626074,58.89064284748297,399.86780520738654,2025-09-30 10:56:59.503845
1.918195234684166,49.90471282102408,399.1186968269525,2025-09-30 10:56:59.503845
2.2483735933197853,50.1909696960788,398.8833807905935,2025-09-30 10:56:59.503845
2.3115761919877693,59.96286442292705,399.48622567468175,2025-09-30 10:56:59.503845
2.3125596613636867,51.20484134441958,400.6290253439067,2025-09-30 10:56:59.503845
2.272820324879059,48.996401219607314,399.3643700247278,2025-09-30 10:56:59.503845
2.225795928079541,43.27704780034065,399.6183146927197,2025-09-30 10:56:59.503845
2.1885675184498643,55.69171003037278,398.56241184537816,2025-09-30 10:56:59.503845
2.3085536274150176,63.761970288220986,400.3834140856132,2025-09-30 10:56:59.503845
2.180813875059778,61.216701588697475,399.63951035276466,2025-09-30 10:56:59.503845
2.4934192301966505,55.287001774515595,401.65595641972027,2025-09-30 10:56:59.503845
2.2668858458044174,54.185301239280385,400.5029445571587,2025-09-30 10:56:59.503845
2.0706518912154626,55.59677599307136,399.22123218508807,2025-09-30 10:56:59.503845
2.1054140757081297,61.56312068439529,400.5153288148305,2025-09-30 10:56:59.503845
2.354976518124328,55.04372823179006,400.5379066740309,2025-09-30 10:56:59.503845
2.2763450685506306,55.28235569131832,399.1945153409889,2025-09-30 10:56:59.503845
2.224052145944448,52.27183314919041,400.60382169827125,2025-09-30 10:56:59.503845
2.1907759152465256,52.952614867154615,398.55266227268964,2025-09-30 10:56:59.503845
2.3641849016135597,55.00993196989879,399.1178904039131,2025-09-30 10:56:59.503845
2.306801378593083,57.12807117159357,400.5544919078921,2025-09-30 10:56:59.503845
2.3425195489521746,55.99360536648739,400.63616183188606,2025-09-30 10:56:59.503845
2.278490264888098,57.17698316365845,400.52729881942537,2025-09-30 10:56:59.503845
2.0959216187082603,56.288729137304095,400.3172669512765,2025-09-30 10:56:59.503845
2.1630482673154936,54.95487138361213,399.99739017875703,2025-09-30 10:56:59.503845
2.1899076867117726,55.04266329287805,399.6394762702653,2025-09-30 10:56:59.503845
2.391942432248357,53.291525500179524,399.96957679236755,2025-09-30 10:56:59.503845
2.115269097751411,56.32075723770367,399.29879422111793,2025-09-30 10:56:59.503845
2.3119219552787973,48.23139723708359,400.74835888033107,2025-09-30 10:56:59.503845
2.304831404105434,57.43636182900221,398.6718166027013,2025-09-30 10:56:59.503845
2.198492037329373,54.436472409559094,400.4289453731209,2025-09-30 10:56:59.503845
2.2378926974794773,58.94102283197181,399.4144221606206,2025-09-30 10:56:59.503845
2.39285942027081,51.44870602076986,400.72765923967575,2025-09-30 10:56:59.503845
2.1124275369771333,50.559002967359305,399.5348590033387,2025-09-30 10:56:59.503845
2.30784183438477,56.095587626768555,399.83226374239996,2025-09-30 10:56:59.503845
2.223636098273477,50.52596882235726,399.68877802926517,2025-09-30 10:56:59.503845
2.4151872740378093,55.60705192086301,399.21799076703405,2025-09-30 10:56:59.503845
2.3234727461571225,53.47993608735333,399.67339537724627,2025-09-30 10:56:59.503845
2.2431435955231427,51.62589966568075,399.7187709298805,2025-09-30 10:56:59.503845
2.257494360590225,57.265341691308265,400.29287317568094,2025-09-30 10:56:59.503845
2.3676593621464703,52.32505291738571,400.03242316244143,2025-09-30 10:56:59.503845
2.294469884554645,54.910974596463944,398.56663001294095,2025-09-30 10:56:59.503845
2.386813732405011,45.86669217188887,399.6864446818965,2025-09-30 10:56:59.503845
2.208220668903357,48.493129106344796,399.03526307814457,2025-09-30 10:56:59.503845
2.2357209481691993,54.18070571987967,399.5366719669446,2025-09-30 10:56:59.503845
2.242779896827556,45.01849068800758,399.2609055484214,2025-09-30 10:56:59.503845
2.389394505526672,55.53205050541294,399.87241053474503,2025-09-30 10:56:59.503845
2.0790189473756473,61.771359110132224,400.45120852273175,2025-09-30 10:56:59.503845
2.0905104053738293,56.27324391954239,399.463125391874,2025-09-30 10:56:59.503845
2.239866182607469,51.09113602065352,399.22958635709216,2025-09-30 10:56:59.503845
2.107903967921355,51.13529273619897,400.2339395906603,2025-09-30 10:56:59.503845
2.165569994699487,60.927327676364634,399.08685464460785,2025-09-30 10:56:59.503845
2.193446660288046,51.59260370534878,399.8992170740112,2025-09-30 10:56:59.503845
2.193669196259355,47.30563233646312,399.79365400750714,2025-09-30 10:56:59.503845
2.2197313932497487,53.1473838458508,400.3274034026119,2025-09-30 10:56:59.503845
2.3939774752576133,57.39674528724192,399.26549123138864,2025-09-30 10:56:59.503845
2.160581526034655,61.23053862722534,400.01693423879266,2025-09-30 10:56:59.503845
2.4467879986763754,46.984945726442525,400.25902901715466,2025-09-30 10:56:59.503845
2.2640702836529436,47.28820180740122,400.7899975598279,2025-09-30 10:56:59.503845
2.001123577615548,55.006828451910735,399.2770703874538,2025-09-30 10:56:59.503845
2.2121668178898144,48.34928384222238,399.1296050183361,2025-09-30 10:56:59.503845
2.2315197420558075,54.0100636457176,400.47560037301974,2025-09-30 10:56:59.503845
2.2953780696521893,54.3538603466571,399.39780909388026,2025-09-30 10:56:59.503845
2.2877155630331782,50.688726578985154,399.3239643250004,2025-09-30 10:56:59.503845
2.365149742741484,61.66811635450604,400.9343126071674,2025-09-30 10:56:59.503845
2.3608161917427397,49.83425283292519,399.10797723317495,2025-09-30 10:56:59.503845
2.2262357126743466,53.41625192187978,400.50781732641485,2025-09-30 10:56:59.503845
2.4190993356097263,45.01370131846521,400.4945699073479,2025-09-30 10:56:59.503845
2.273212256554371,47.32976624693471,397.9358568229806,2025-09-30 10:56:59.503845
2.2081075930403675,59.210054974438805,400.19043513135836,2025-09-30 10:56:59.503845
2.121281898978928,50.44543094759017,400.78356362370397,2025-09-30 10:56:59.503845
2.252259145862079,57.75049696080315,399.75070355163905,2025-09-30 10:56:59.503845
2.2471960467487246,49.19715805587517,399.8050121289096,2025-09-30 10:56:59.503845
2.266541958453479,63.32648287599571,399.8708845183659,2025-09-30 10:56:59.503845
2.16639573040086,60.49065307216063,400.3904672945385,2025-09-30 10:56:59.503845
2.2779570286507154,50.42414896759726,399.71867659128026,2025-09-30 10:56:59.503845
2.2014749746831495,54.03789065928211,399.8714264484867,2025-09-30 10:56:59.503845
2.1656702828382106,53.58676312538909,399.54780231367306,2025-09-30 10:56:59.503845
2.0815074573807366,44.14733892628372,400.1083318325148,2025-09-30 10:56:59.503845
2.1788567526473956,58.357662562660366,399.04736359909947,2025-09-30 10:56:59.503845
2.295321236560742,51.11786362344955,398.7774234591274,2025-09-30 10:56:59.503845
2.2686103255350805,54.17354997891818,399.9758599500798,2025-09-30 10:56:59.503845
2.2814464028100665,47.58582879718424,399.8630213965326,2025-09-30 10:56:59.503845
2.2911495932431487,51.78407695379615,398.9394688207035,2025-09-30 10:56:59.503845
2.209882129351877,53.64419201910494,398.88816560553175,2025-09-30 10:56:59.503845
2.267688093854566,50.66029513086494,400.24218500680644,2025-09-30 10:56:59.503845
2.133031018364419,55.835796909895045,399.4290268066261,2025-09-30 10:56:59.503845
2.161667088239346,53.408169712903955,400.90985017970365,2025-09-30 10:56:59.503845
1.9879364317492862,66.10741374515015,399.28589538100204,2025-09-30 10:56:59.503845
2.2085325488843646,50.375089730185074,401.1435858193276,2025-09-30 10:56:59.503845
2.2561473664713385,48.52349743676568,399.5013419204952,2025-09-30 10:56:59.503845
2.2330069091000113,50.27587412862223,398.38044914188725,2025-09-30 10:56:59.503845
2.352831504282776,50.90484690374871,399.5797023285366,2025-09-30 10:56:59.503845
2.203568420182283,61.97999822410983,401.112795856134,2025-09-30 10:56:59.503845
2.1301023333618523,60.85112306433995,401.2766445202458,2025-09-30 10:56:59.503845
2.2387987045447093,51.922820937535135,397.6901111303919,2025-09-30 10:56:59.503845
2.265547757570474,53.90446037453833,398.94831587196677,2025-09-30 10:56:59.503845
2.2263384783357694,55.60105472276472,399.9767709720059,2025-09-30 10:56:59.503845
2.2594854884492324,59.32905848899214,400.2690060064039,2025-09-30 10:56:59.503845
2.296225610708424,54.73091255278978,400.2006044538896,2025-09-30 10:56:59.503845
2.14110252162335,54.269556922809414,399.6814574941502,2025-09-30 10:56:59.503845
2.103569509734609,53.755600913861265,398.5669678115535,2025-09-30 10:56:59.503845
2.0984243576510306,57.54866807847535,399.62240557448814,2025-09-30 10:56:59.503845
2.362708547340283,49.35675606498771,400.4051869907427,2025-09-30 10:56:59.503845
2.306644230879396,44.20724265114554,400.56935528856945,2025-09-30 10:56:59.503845
2.2390777859735693,52.88502522904052,398.58333367153125,2025-09-30 10:56:59.503845
2.2016280677280973,56.996832175342995,401.1642753026046,2025-09-30 10:56:59.503845
2.429777546858673,52.63285254427978,398.8578907747335,2025-09-30 10:56:59.503845
2.130808988880545,56.301506423373766,398.92609248416653,2025-09-30 10:56:59.503845
2.4156286337021937,58.67508694474946,400.4496870072228,2025-09-30 10:56:59.503845
2.0644097879931795,59.324698014332064,401.0248226041712,2025-09-30 10:56:59.503845
2.304868930855079,55.63476658892317,399.9391738812393,2025-09-30 10:56:59.503845
2.324114005139781,53.680442000402316,398.95752829793514,2025-09-30 10:56:59.503845
2.1201151594025047,57.913745884721564,398.5549599482202,2025-09-30 10:56:59.503845
2.161118062763443,51.728299259292164,398.6905699337724,2025-09-30 10:56:59.503845
2.18869230667858,63.832023983878024,399.44078730701045,2025-09-30 10:56:59.503845
2.1939247839425984,59.70095435150206,399.7873499296218,2025-09-30 10:56:59.503845
2.214475759258342,54.122197811934505,400.20878062055846,2025-09-30 10:56:59.503845
2.2062039352522627,45.48571418192537,400.4690880977677,2025-09-30 10:56:59.503845
2.252089894636222,52.245325941254876,401.2951695557075,2025-09-30 10:56:59.503845
2.180715633698778,52.65328725443865,400.2508672164317,2025-09-30 10:56:59.503845
2.232277933953464,59.683167596170364,400.3280612123146,2025-09-30 10:56:59.503845
2.3227030676691918,57.0313038939102,398.94991616313706,2025-09-30 10:56:59.503845
2.344704310565363,50.78600143953672,399.8584645272662,2025-09-30 10:56:59.503845
2.24312836411554,60.41637759159001,400.8430879612451,2025-09-30 10:56:59.503845
2.2072564150064147,55.500603849078736,400.4996682505725,2025-09-30 10:56:59.503845
2.292534321220703,49.00318931669954,398.94041903645194,2025-09-30 10:56:59.503845
2.2963724681467053,53.23613327028266,400.4794285800259,2025-09-30 10:56:59.503845
2.303138465115345,54.47638403387334,401.04624067292315,2025-09-30 10:56:59.503845
1.9923274450806097,51.35952596695372,399.6599332897449,2025-09-30 10:56:59.503845
2.3283020406769994,56.87797488881499,401.17433421457866,2025-09-30 10:56:59.503845
2.3390643470004773,48.681231827168574,400.2368474180702,2025-09-30 10:56:59.503845
2.406912882363016,51.314678445521416,400.12084724804333,2025-09-30 10:56:59.503845
2.3559862402123186,53.37804432240641,398.90280599247507,2025-09-30 10:56:59.503845
2.2446694633143425,61.161341514062926,398.95737595519705,2025-09-30 10:56:59.503845
2.350086541534583,50.32553249780827,400.4440030212165,2025-09-30 10:56:59.503845
2.1966232568825705,56.866585919873515,397.3698786471049,2025-09-30 10:56:59.503845
2.36376310099927,53.73085897420475,398.7392015266612,2025-09-30 10:56:59.503845
2.2523757697821023,52.60790169960942,399.30492076772515,2025-09-30 10:56:59.503845
2.4563613194623883,58.142319428462784,398.13162563636035,2025-09-30 10:56:59.503845
2.1356029087098123,55.69285327821807,398.02514663202027,2025-09-30 10:56:59.503845
2.218924888140034,55.769243933126035,398.8956794005432,2025-09-30 10:56:59.503845
2.325531683366671,50.75829975792313,399.8136366954569,2025-09-30 10:56:59.503845
2.3936038127942085,53.759514989969816,399.242858393501,2025-09-30 10:56:59.503845
2.4206002122326256,54.787776283253216,399.99202552604294,2025-09-30 10:56:59.503845
2.3662683266161033,54.03798425426284,401.0819335057389,2025-09-30 10:56:59.503845
2.214312492724464,57.311855585922686,399.44466593922414,2025-09-30 10:56:59.503845
2.0944416472245653,53.86475060148711,398.8105475351508,2025-09-30 10:56:59.503845
2.2109583599377864,61.16727438326872,400.60093270004853,2025-09-30 10:56:59.503845
2.2744863420855057,61.16652542620508,399.53426845747947,2025-09-30 10:56:59.503845
2.311264015987462,54.44453304045849,402.0285849627149,2025-09-30 10:56:59.503845
2.20775308385359,62.73711239177111,400.80291822147376,2025-09-30 10:56:59.503845
2.2172829011413833,60.58504330578826,398.1502970365708,2025-09-30 10:56:59.503845
2.231931482686451,51.3856712933817,399.14954744034384,2025-09-30 10:56:59.503845
2.265910304638679,60.50275575400859,399.5315536166023,2025-09-30 10:56:59.503845
2.225962593518692,49.66420951127625,399.62190300011326,2025-09-30 10:56:59.503845
2.233424463540829,63.1246306222354,400.0460399819995,2025-09-30 10:56:59.503845
2.3027775653039866,56.949610633730785,398.9275017475778,2025-09-30 10:56:59.503845
2.180930542771683,48.01031870039753,400.07757526132855,2025-09-30 10:56:59.503845
2.2611379940661203,50.75353454801153,399.42118387425376,2025-09-30 10:56:59.503845
2.2556245051827206,45.63851440723009,401.26930193101714,2025-09-30 10:56:59.503845
2.2713584166379266,57.33893238119484,398.9864427993526,2025-09-30 10:56:59.503845
2.4419052774253,57.2218177641014,398.6090855279566,2025-09-30 10:56:59.503845
2.2846793388258617,46.75947412355136,399.1567998787096,2025-09-30 10:56:59.503845
2.3703678572950544,56.15858809775535,398.921495748644,2025-09-30 10:56:59.503845
2.1644161462605336,43.04420371206257,399.1348920290442,2025-09-30 10:56:59.503845
2.305780604231961,55.41892907264643,399.9412690151346,2025-09-30 10:56:59.503845
2.074043914689945,54.00457685120614,400.31553779877754,2025-09-30 10:56:59.503845
2.266216698071934,47.31471424074983,399.90470609257557,2025-09-30 10:56:59.503845
2.1738347243747778,54.14475271061738,399.5192200003619,2025-09-30 10:56:59.503845
2.2986384656654066,58.751104126613065,398.39290996271905,2025-09-30 10:56:59.503845
2.218431650754427,52.71628850631073,399.09552732248886,2025-09-30 10:56:59.503845
2.2359561358217874,58.184067215554535,399.7850327836516,2025-09-30 10:56:59.503845
2.3298660825717055,60.56282389998071,399.4762873409071,2025-09-30 10:56:59.503845
2.309897358982551,51.77892724880456,400.4603977003134,2025-09-30 10:56:59.503845
2.2685476842838526,58.72828893677063,400.2202115263677,2025-09-30 10:56:59.503845
2.2139218428571823,54.40730800930463,400.54531802458877,2025-09-30 10:56:59.503845
2.352731820128343,65.59383793494396,398.4689358081431,2025-09-30 10:56:59.503845
2.2051329301975096,60.776667583539705,399.65490729704135,2025-09-30 10:56:59.503845
2.187522325847096,38.624535587046736,400.25122812419073,2025-09-30 10:56:59.503845
2.3853364055721498,48.4552561526911,400.27840680473753,2025-09-30 10:56:59.503845
2.283360806201547,51.72308521325267,401.38930714462504,2025-09-30 10:56:59.503845
2.102725218533826,56.04890643011733,399.82057490274195,2025-09-30 10:56:59.503845
2.1587481880283756,59.322578260090395,401.1011406820978,2025-09-30 10:56:59.503845
2.2996930211756856,58.51078861656095,400.20715542010254,2025-09-30 10:56:59.503845
2.2781568281780884,59.089490567513074,400.6783275336519,2025-09-30 10:56:59.503845
2.370225786241269,48.55872338803521,400.08684179978735,2025-09-30 10:56:59.503845
2.253759724862512,57.34078941449286,399.4451602557257,2025-09-30 10:56:59.503845
2.2746369814955982,58.53589960262115,399.88342601557025,2025-09-30 10:56:59.503845
2.1584045767732833,60.09811245214276,400.10758049909685,2025-09-30 10:56:59.503845
2.182114894456669,56.9755906082469,398.4786670650983,2025-09-30 10:56:59.503845
2.1522216969188506,49.02041079956306,398.6874960211769,2025-09-30 10:56:59.503845
2.1802421205047544,55.55024408361334,399.6690775127264,2025-09-30 10:56:59.503845
2.2287386044630817,51.50135403948845,401.0834919234734,2025-09-30 10:56:59.503845
2.185000087556697,50.248289783553005,400.07742676869583,2025-09-30 10:56:59.503845
2.2671287387104724,52.99247370122865,399.74022884087196,2025-09-30 10:56:59.503845
2.4112120354896587,55.865569536454394,400.85505102059966,2025-09-30 10:56:59.503845
2.225192066430892,52.798237532414134,399.7385560353944,2025-09-30 10:56:59.503845
2.3502078209608137,57.921645318473715,400.00672036990204,2025-09-30 10:56:59.503845
2.309322432326038,49.61193387877918,400.24284237548454,2025-09-30 10:56:59.503845
2.267242991149248,51.07663085384221,397.67929120340085,2025-09-30 10:56:59.503845
2.2835464710914137,47.28223878333842,400.198081207741,2025-09-30 10:56:59.503845
2.1120005602899683,55.93854191272714,399.5204380375666,2025-09-30 10:56:59.503845
2.4419233021608435,50.698869795185935,400.6302805624924,2025-09-30 10:56:59.503845
2.157821252825195,56.39487089507982,399.0045908284154,2025-09-30 10:56:59.503845
2.2899898771922333,52.82599194640855,398.46708777403234,2025-09-30 10:56:59.503845
2.1597447026310745,48.48301257545433,399.8537986762075,2025-09-30 10:56:59.503845
2.368737024574816,55.306595380849544,398.6643277996575,2025-09-30 10:56:59.503845
2.5301684428068643,58.09809392054062,400.1921048100596,2025-09-30 10:56:59.503845
2.277356309935404,55.86540103569498,400.1329894505975,2025-09-30 10:56:59.503845
2.171726129041598,56.33909040041814,400.2231367270074,2025-09-30 10:56:59.503845
2.333459403272326,52.04062277541704,399.3506450901457,2025-09-30 10:56:59.503845
2.4391332113385356,46.44181263840633,399.01735325634104,2025-09-30 10:56:59.503845
2.4200097168363284,63.55833650774813,399.6672558675919,2025-09-30 10:56:59.503845
2.2358085401534877,59.92375703951558,400.1560500832672,2025-09-30 10:56:59.503845
2.1920941647270085,52.60655790894596,399.1800128954558,2025-09-30 10:56:59.503845
2.345919993755124,52.83053532224797,399.09979430731664,2025-09-30 10:56:59.503845
2.1915428304369016,53.13388016860302,399.4151146490584,2025-09-30 10:56:59.503845
2.1035351806308578,55.07309028873246,400.017602307821,2025-09-30 10:56:59.503845
2.3015964732124092,46.97168415733812,400.3567635861529,2025-09-30 10:56:59.503845
2.3362417374820006,55.27262709278396,397.2873316407251,2025-09-30 10:56:59.503845
2.3096157560735486,54.500250998982295,399.6580494230384,2025-09-30 10:56:59.503845
2.288317631273466,55.544843663083704,400.032777529914,2025-09-30 10:56:59.503845
2.336593569462931,42.552990235304165,399.1315155759294,2025-09-30 10:56:59.503845
2.433457996729966,52.81236157725383,399.8195577470388,2025-09-30 10:56:59.503845
2.301968976417063,54.89561216800083,399.2558987536272,2025-09-30 10:56:59.503845
2.417160368063709,61.17244533138719,400.7428299850509,2025-09-30 10:56:59.503845
2.1771633134041193,55.3220203880131,399.6136022057518,2025-09-30 10:56:59.503845
